Alias_Name,GameCount,Standardized_Name
Salina St.John's Military (KS),522,Salina St.John's Military (KS)
Satanta (KS),490,Satanta (KS)
Scandia (KS),21,Scandia Pike Valley (KS)
Scandia Pike Valley (KS),466,Scandia Pike Valley (KS)
Scott City (KS),920,Scott City (KS)
Sedan (KS),596,Sedan (KS)
Sedgwick (KS),586,Sedgwick (KS)
Seneca Nemaha Central (KS),127,Seneca Nemaha Central (KS)
Seneca Nemaha Valley (KS),558,Seneca Nemaha Valley (KS)
Seneca Saints Peter and Paul Catholic (KS),17,Seneca Sts. Peter and Paul Catholic (KS)
Seneca Saints PeterandPaul Catholic (KS),84,Seneca Sts. Peter and Paul Catholic (KS)
Sharon Springs (KS),120,Sharon Springs (KS)
Sharon Springs Wallace County (KS),240,Sharon Springs Wallace County (KS)
Shawnee Maranatha Christian (KS),16,Shawnee Maranatha Christian Academy (KS)
Shawnee Maranatha Christian Academy (KS),93,Shawnee Maranatha Christian Academy (KS)
Shawnee Mill Valley (KS),279,Shawnee Mill Valley (KS)
Shawnee Mission (KS),211,Shawnee Mission (KS)
Shawnee Mission Bishop Miege (KS),875,Shawnee Mission Bishop Miege (KS)
Shawnee Mission East (KS),735,Shawnee Mission East (KS)
Shawnee Mission North (KS),759,Shawnee Mission North (KS)
Shawnee Mission Northwest (KS),627,Shawnee Mission Northwest (KS)
Shawnee Mission South (KS),701,Shawnee Mission South (KS)
Shawnee Mission West (KS),760,Shawnee Mission West (KS)
Shawnee St. Joseph (KS),106,Shawnee St. Joseph (KS)
Shawnee St. Joseph Catholic (KS),69,Shawnee St. Joseph (KS)
Silver Lake (KS),1017,Silver Lake (KS)
Smith Center (KS),787,Smith Center (KS)
Solomon (KS),505,Solomon (KS)
South Haven (KS),292,South Haven (KS)
Southern Cloud co-op [Miltonvale-Glasco] (KS),331,Southern Cloud co-op [Miltonvale-Glasco] (KS)
Southwestern 2nds (KS),14,Southwestern College B (KS)
"Southwestern College """"B"""" (KS)",4,Southwestern College B (KS)
Southwestern College 2nd (KS),14,Southwestern College B (KS)
Southwestern College JV (KS),1,Southwestern College B (KS)
Spearville (KS),340,Spearville (KS)
Spring Hill (KS),608,Spring Hill (KS)
Stafford (KS),948,Stafford (KS)
Sterling (KS),819,Sterling (KS)
Stilwell Blue Valley (KS),694,Stilwell Blue Valley (KS)
Stilwel Blue Valley West (KS),13,Stilwell Blue Valley West (KS)
Stilwell Blue Valley West (KS),242,Stilwell Blue Valley West (KS)
Stockton (KS),483,Stockton (KS)
Sublette (KS),323,Sublette (KS)
Sylvan Grove (KS),327,Sylvan Grove (KS)
Sylvan Grove Sylvan Lucas (KS),17,Sylvan Grove Sylvan-Lucas (KS)
Sylvan Grove Sylvan-Lucas (KS),136,Sylvan Grove Sylvan-Lucas (KS)
Sylvia (KS),1,Sylvia Rural (KS)
Sylvia Rural (KS),1,Sylvia Rural (KS)
Syracuse (KS),386,Syracuse (KS)
Syracuse Christian (KS),1,Syracuse Christian Academy (KS)
Syracuse Christian Academy (KS),3,Syracuse Christian Academy (KS)
Tecumseh Shawnee Heights (KS),653,Tecumseh Shawnee Heights (KS)
Tescott (KS),379,Tescott (KS)
Thayer (KS),175,Thayer (KS)
Tonganoxie (KS),929,Tonganoxie (KS)
Topeka (KS),1226,Topeka (KS)
Topeka Cair Paravel (KS),216,Topeka Cair Paravel (KS)
Topeka Cornerstone Family (KS),32,Topeka Cornerstone Family (KS)
"Topeka Cornerstone Family, KS (KS)",1,Topeka Cornerstone Family (KS)
Topeka Hayden (KS),1043,Topeka Hayden (KS)
Topeka Hayden Catholic (KS),21,Topeka Hayden (KS)
Topeka Highland Park (KS),795,Topeka Highland Park (KS)
Topeka Kansas Industrial School (KS),1,Topeka Kansas Voc (KS)
Topeka Kansas Vocational (KS),9,Topeka Kansas Voc (KS)
Topeka Seaman (KS),898,Topeka Seaman (KS)
Topeka W.R. (KS),1,Topeka Washburn Rural (KS)
