Alias_Name,GameCount,Standardized_Name
Red Oak (IA),493,Red Oak (IA)
Redfield (IA),201,Redfield (IA)
Redfield-Dexfield (IA),183,Redfield-Dexfield (IA)
Reinbeck (IA),130,Reinbeck (IA)
Remsen Saint Mary's (IA),229,Remsen St. Marys (IA)
Remsen St. Marys (IA),16,Remsen St. Marys (IA)
Remsen Saint Mary's (IA),,Remsen St. Marys (IA)
Remsen-Union (IA),292,Remsen-Union (IA)
Renwick Boone Valley (IA),105,Renwick Boone Valley (IA)
Riceville (IA),474,Riceville (IA)
Riverside Highland (IA),372,Riverside Highland (IA)
Riverside Highland-Lone Tree (IA),91,Riverside Highland-Lone Tree (IA)
Rock Rapids Central Lyon (IA),163,Rock Rapids Central Lyon (IA)
Rock Rapids-Central Lyon (IA),15,Rock Rapids Central Lyon (IA)
Rock Rapids Central Lyon- (IA),2,Rock Rapids Central Lyon (IA)
Rock Rapids Central Lyon-George-Little Rock (IA),522,Rock Rapids Central Lyon-George-Little Rock (IA)
"Rock Rapids-Central Lyon """"B"""" (IA)",1,Rock Rapids-Central Lyon B (IA)
Rock Valley (IA),332,Rock Valley (IA)
Rock Valley Boyden Hull (IA),17,Rock Valley-Boyden Hull (IA)
Rock Valley-BoydenHull (IA),1,Rock Valley-Boyden Hull (IA)
