Alias_Name,GameCount,Standardized_Name
Lithia Springs (GA),509,Lithia Springs (GA)
Lithia Springs Colonial Hills Christian (GA),148,Lithia Springs Colonial Hills Christian (GA)
Lithonia (GA),831,Lithonia (GA)
Lithonia Arabia Mountain (GA),169,Lithonia Arabia Mountain (GA)
Lithonia M.L. King (GA),251,Lithonia M.L. King (GA)
Lithonia Ml King (GA),19,Lithonia M.L. King (GA)
Lithonia Miller Grove (GA),208,Lithonia Miller Grove (GA)
Locust Grove (GA),164,Locust Grove (GA)
Locust Grove Strong Rock Christian (GA),167,Locust Grove Strong Rock Christian (GA)
Locust Grove St. rong Rock (GA),21,Locust Grove Strong Rock Christian (GA)
Loganville (GA),622,Loganville (GA)
Loganville Christian Academy (GA),178,Loganville Christian Academy (GA)
Loganville Covenant Christian Academy (GA),106,Loganville Covenant Christian Academy (GA)
Loganville Grayson (GA),318,Loganville Grayson (GA)
Louisville (GA),353,Louisville (GA)
Louisville Jefferson County (GA),350,Louisville Jefferson County (GA)
Louisville Thomas Jefferson Academy (GA),361,Louisville Thomas Jefferson Academy (GA)
Lovejoy (GA),398,Lovejoy (GA)
Ludowici Long County (GA),262,Ludowici Long County (GA)
Luella (GA),233,Luella (GA)
Lumpkin Stewart County (GA),190,Lumpkin Stewart County (GA)
Lyons (GA),355,Lyons (GA)
