Alias_Name,GameCount,Standardized_Name
Watertown Luther Prep (WI),258,Watertown Luther Prep (WI)
Watertown Maranatha Baptist (WI),205,Watertown Maranatha Baptist (WI)
Waukesha (WI),382,Waukesha (WI)
Waukesha Catholic Memorial (WI),553,Waukesha Catholic Memorial (WI)
Waukesha North (WI),429,Waukesha North (WI)
Waukesha South (WI),447,Waukesha South (WI)
Waukesha West (WI),339,Waukesha West (WI)
Waunakee (WI),606,Waunakee (WI)
Waupaca (WI),519,Waupaca (WI)
Waupun (WI),590,Waupun (WI)
Wausau (WI),425,Wausau (WI)
Wausau East (WI),497,Wausau East (WI)
Wausau Newman (WI),15,Wausau Newman Catholic (WI)
Wausau Newman Catholic (WI),267,Wausau Newman Catholic (WI)
Wausau West (WI),508,Wausau West (WI)
Wausaukee (WI),419,Wausaukee (WI)
Wautoma (WI),347,Wautoma (WI)
Wauwatosa (WI),124,Wauwatosa (WI)
Wauwatosa East (WI),492,Wauwatosa East (WI)
Wauwatosa Kingdom Prep (WI),17,Wauwatosa Kingdom Prep Lutheran (WI)
Wauwatosa Kingdom Prep Lutheran (WI),21,Wauwatosa Kingdom Prep Lutheran (WI)
Wauwatosa West (WI),482,Wauwatosa West (WI)
Wauzeka (WI),197,Wauzeka (WI)
Wauzeka St. euben (WI),19,Wauzeka-Steuben (WI)
Wauzeka-Steuben (WI),123,Wauzeka-Steuben (WI)
Webster (WI),445,Webster (WI)
West Allis Central (WI),551,West Allis Central (WI)
West Allis Hale (WI),513,West Allis Hale (WI)
West Allis Nathan Hale (WI),1,West Allis Hale (WI)
West Bend (WI),151,West Bend (WI)
West Bend East (WI),456,West Bend East (WI)
West Bend West (WI),460,West Bend West (WI)
West De Pere (WI),549,West De Pere (WI)
West Milwaukee (WI),220,West Milwaukee (WI)
West Salem (WI),545,West Salem (WI)
Westby (WI),544,Westby (WI)
Westfield Area (WI),456,Westfield Area (WI)
Weyauwega (WI),111,Weyauwega (WI)
Weyauwega-Fremont (WI),375,Weyauwega-Fremont (WI)
Weyerhaeuser-Birchwood (WI),184,Weyerhaeuser-Birchwood (WI)
Whitefish Bay (WI),688,Whitefish Bay (WI)
Whitefish Bay Dominican (WI),333,Whitefish Bay Dominican (WI)
Whitehall (WI),509,Whitehall (WI)
Whitewater (WI),510,Whitewater (WI)
Wild Rose (WI),468,Wild Rose (WI)
Williams Bay (WI),434,Williams Bay (WI)
Wilmot (WI),502,Wilmot (WI)
Winnebago Lutheran Academy (WI),11,Winnebago Lutheran Academy (WI)
Winnebago Lutheran Academy WLA (WI),8,Winnebago Lutheran Academy (WI)
Winneconne (WI),435,Winneconne (WI)
Wisconsin Dells (WI),515,Wisconsin Dells (WI)
Wisconsin Rapids Assumption (WI),284,Wisconsin Rapids Assumption (WI)
Wisconsin Rapids Lincoln (WI),664,Wisconsin Rapids Lincoln (WI)
Wisconsin School for the Deaf (WI),450,Wisconsin School for the Deaf (WI)
Wittenberg Birnamwood (WI),21,Wittenberg-Birnamwood (WI)
Wittenberg-Birnamwood (WI),458,Wittenberg-Birnamwood (WI)
Wonewoc-Center (WI),399,Wonewoc-Center (WI)
Wrightstown (WI),429,Wrightstown (WI)
